rowID,SCENARIO,CATEGORY,PRODUCT,FLOW,UNIT,YEAR,VALUE
824,Announced Pledges Scenario,Energy,Natural gas,Total final consumption,EJ,2030,69.764
825,Announced Pledges Scenario,Energy,Natural gas,Total final consumption,EJ,2035,62.54
826,Announced Pledges Scenario,Energy,Natural gas,Total final consumption,EJ,2040,55.467
827,Announced Pledges Scenario,Energy,Natural gas,Total final consumption,EJ,2050,44.701
828,Net Zero Emissions by 2050 Scenario,Energy,Natural gas,Total final consumption,EJ,2023,70.491
829,Net Zero Emissions by 2050 Scenario,Energy,Natural gas,Total final consumption,EJ,2030,57.96
830,Net Zero Emissions by 2050 Scenario,Energy,Natural gas,Total final consumption,EJ,2035,42.134
831,Net Zero Emissions by 2050 Scenario,Energy,Natural gas,Total final consumption,EJ,2040,29.771
832,Net Zero Emissions by 2050 Scenario,Energy,Natural gas,Total final consumption,EJ,2050,15.581
833,Stated Policies Scenario,Energy,Total solid fuels,Total final consumption,EJ,2010,90.249
834,Stated Policies Scenario,Energy,Total solid fuels,Total final consumption,EJ,2022,86.589
835,Stated Policies Scenario,Energy,Total solid fuels,Total final consumption,EJ,2023,87.913
836,Stated Policies Scenario,Energy,Total solid fuels,Total final consumption,EJ,2030,83.831
837,Stated Policies Scenario,Energy,Total solid fuels,Total final consumption,EJ,2035,81.799
838,Stated Policies Scenario,Energy,Total solid fuels,Total final consumption,EJ,2040,79.543
839,Stated Policies Scenario,Energy,Total solid fuels,Total final consumption,EJ,2050,75.109
840,Announced Pledges Scenario,Energy,Total solid fuels,Total final consumption,EJ,2023,87.913
841,Announced Pledges Scenario,Energy,Total solid fuels,Total final consumption,EJ,2030,71.776
842,Announced Pledges Scenario,Energy,Total solid fuels,Total final consumption,EJ,2035,64.092
843,Announced Pledges Scenario,Energy,Total solid fuels,Total final consumption,EJ,2040,56.871
844,Announced Pledges Scenario,Energy,Total solid fuels,Total final consumption,EJ,2050,47.666
845,Net Zero Emissions by 2050 Scenario,Energy,Total solid fuels,Total final consumption,EJ,2023,87.913
846,Net Zero Emissions by 2050 Scenario,Energy,Total solid fuels,Total final consumption,EJ,2030,60.475
847,Net Zero Emissions by 2050 Scenario,Energy,Total solid fuels,Total final consumption,EJ,2035,51.509
848,Net Zero Emissions by 2050 Scenario,Energy,Total solid fuels,Total final consumption,EJ,2040,42.974
849,Net Zero Emissions by 2050 Scenario,Energy,Total solid fuels,Total final consumption,EJ,2050,34.038
850,Stated Policies Scenario,Energy,Solid bioenergy incl. TUOB,Total final consumption,EJ,2010,33.393
851,Stated Policies Scenario,Energy,Solid bioenergy incl. TUOB,Total final consumption,EJ,2022,34.417
852,Stated Policies Scenario,Energy,Solid bioenergy incl. TUOB,Total final consumption,EJ,2023,34.808
853,Stated Policies Scenario,Energy,Solid bioenergy incl. TUOB,Total final consumption,EJ,2030,32.902
854,Stated Policies Scenario,Energy,Solid bioenergy incl. TUOB,Total final consumption,EJ,2035,32.905
855,Stated Policies Scenario,Energy,Solid bioenergy incl. TUOB,Total final consumption,EJ,2040,32.643
856,Stated Policies Scenario,Energy,Solid bioenergy incl. TUOB,Total final consumption,EJ,2050,32.506
857,Announced Pledges Scenario,Energy,Solid bioenergy incl. TUOB,Total final consumption,EJ,2023,34.808
858,Announced Pledges Scenario,Energy,Solid bioenergy incl. TUOB,Total final consumption,EJ,2030,26.674
859,Announced Pledges Scenario,Energy,Solid bioenergy incl. TUOB,Total final consumption,EJ,2035,26.558
860,Announced Pledges Scenario,Energy,Solid bioenergy incl. TUOB,Total final consumption,EJ,2040,26.244
861,Announced Pledges Scenario,Energy,Solid bioenergy incl. TUOB,Total final consumption,EJ,2050,28.114
862,Net Zero Emissions by 2050 Scenario,Energy,Solid bioenergy incl. TUOB,Total final consumption,EJ,2023,34.808
863,Net Zero Emissions by 2050 Scenario,Energy,Solid bioenergy incl. TUOB,Total final consumption,EJ,2030,21.907
864,Net Zero Emissions by 2050 Scenario,Energy,Solid bioenergy incl. TUOB,Total final consumption,EJ,2035,23.945
865,Net Zero Emissions by 2050 Scenario,Energy,Solid bioenergy incl. TUOB,Total final consumption,EJ,2040,24.55
866,Net Zero Emissions by 2050 Scenario,Energy,Solid bioenergy incl. TUOB,Total final consumption,EJ,2050,26.724
867,Stated Policies Scenario,Energy,Coal,Total final consumption,EJ,2010,56.356
868,Stated Policies Scenario,Energy,Coal,Total final consumption,EJ,2022,51.3
869,Stated Policies Scenario,Energy,Coal,Total final consumption,EJ,2023,52.227
870,Stated Policies Scenario,Energy,Coal,Total final consumption,EJ,2030,50.061
871,Stated Policies Scenario,Energy,Coal,Total final consumption,EJ,2035,48.04
872,Stated Policies Scenario,Energy,Coal,Total final consumption,EJ,2040,46.061
873,Stated Policies Scenario,Energy,Coal,Total final consumption,EJ,2050,41.795
874,Announced Pledges Scenario,Energy,Coal,Total final consumption,EJ,2023,52.227
875,Announced Pledges Scenario,Energy,Coal,Total final consumption,EJ,2030,44.387
876,Announced Pledges Scenario,Energy,Coal,Total final consumption,EJ,2035,36.915
877,Announced Pledges Scenario,Energy,Coal,Total final consumption,EJ,2040,30.093
878,Announced Pledges Scenario,Energy,Coal,Total final consumption,EJ,2050,19.174
879,Net Zero Emissions by 2050 Scenario,Energy,Coal,Total final consumption,EJ,2023,52.227
880,Net Zero Emissions by 2050 Scenario,Energy,Coal,Total final consumption,EJ,2030,37.991
881,Net Zero Emissions by 2050 Scenario,Energy,Coal,Total final consumption,EJ,2035,27.159
882,Net Zero Emissions by 2050 Scenario,Energy,Coal,Total final consumption,EJ,2040,18.169
883,Net Zero Emissions by 2050 Scenario,Energy,Coal,Total final consumption,EJ,2050,7.295
884,Stated Policies Scenario,Energy,District heat,Total final consumption,EJ,2010,11.552
885,Stated Policies Scenario,Energy,District heat,Total final consumption,EJ,2022,15.093
886,Stated Policies Scenario,Energy,District heat,Total final consumption,EJ,2023,15.388
887,Stated Policies Scenario,Energy,District heat,Total final consumption,EJ,2030,17.537
888,Stated Policies Scenario,Energy,District heat,Total final consumption,EJ,2035,18.124
889,Stated Policies Scenario,Energy,District heat,Total final consumption,EJ,2040,18.107
890,Stated Policies Scenario,Energy,District heat,Total final consumption,EJ,2050,17.575
891,Announced Pledges Scenario,Energy,District heat,Total final consumption,EJ,2023,15.388
892,Announced Pledges Scenario,Energy,District heat,Total final consumption,EJ,2030,16.545
893,Announced Pledges Scenario,Energy,District heat,Total final consumption,EJ,2035,16.102
894,Announced Pledges Scenario,Energy,District heat,Total final consumption,EJ,2040,15.221
895,Announced Pledges Scenario,Energy,District heat,Total final consumption,EJ,2050,13.028
896,Net Zero Emissions by 2050 Scenario,Energy,District heat,Total final consumption,EJ,2023,15.388
897,Net Zero Emissions by 2050 Scenario,Energy,District heat,Total final consumption,EJ,2030,14.665
898,Net Zero Emissions by 2050 Scenario,Energy,District heat,Total final consumption,EJ,2035,13.007
899,Net Zero Emissions by 2050 Scenario,Energy,District heat,Total final consumption,EJ,2040,11.053
900,Net Zero Emissions by 2050 Scenario,Energy,District heat,Total final consumption,EJ,2050,7.418
901,Stated Policies Scenario,Energy,Total,Industry,EJ,2010,143.204
902,Stated Policies Scenario,Energy,Total,Industry,EJ,2022,169.721
903,Stated Policies Scenario,Energy,Total,Industry,EJ,2023,172.779
904,Stated Policies Scenario,Energy,Total,Industry,EJ,2030,193.073
905,Stated Policies Scenario,Energy,Total,Industry,EJ,2035,199.71
906,Stated Policies Scenario,Energy,Total,Industry,EJ,2040,204.196
907,Stated Policies Scenario,Energy,Total,Industry,EJ,2050,209.481
908,Announced Pledges Scenario,Energy,Total,Industry,EJ,2023,172.779
909,Announced Pledges Scenario,Energy,Total,Industry,EJ,2030,185.15
910,Announced Pledges Scenario,Energy,Total,Industry,EJ,2035,184.632
911,Announced Pledges Scenario,Energy,Total,Industry,EJ,2040,182.574
912,Announced Pledges Scenario,Energy,Total,Industry,EJ,2050,176.867
913,Net Zero Emissions by 2050 Scenario,Energy,Total,Industry,EJ,2023,172.779
914,Net Zero Emissions by 2050 Scenario,Energy,Total,Industry,EJ,2030,178.188
915,Net Zero Emissions by 2050 Scenario,Energy,Total,Industry,EJ,2035,173.476
916,Net Zero Emissions by 2050 Scenario,Energy,Total,Industry,EJ,2040,166.953
917,Net Zero Emissions by 2050 Scenario,Energy,Total,Industry,EJ,2050,156.705
918,Stated Policies Scenario,Energy,Electricity,Industry,EJ,2010,26.834
919,Stated Policies Scenario,Energy,Electricity,Industry,EJ,2022,37.516
920,Stated Policies Scenario,Energy,Electricity,Industry,EJ,2023,38.697
921,Stated Policies Scenario,Energy,Electricity,Industry,EJ,2030,47.487
922,Stated Policies Scenario,Energy,Electricity,Industry,EJ,2035,50.378
923,Stated Policies Scenario,Energy,Electricity,Industry,EJ,2040,53.106
924,Stated Policies Scenario,Energy,Electricity,Industry,EJ,2050,58.283
925,Announced Pledges Scenario,Energy,Electricity,Industry,EJ,2023,38.697
926,Announced Pledges Scenario,Energy,Electricity,Industry,EJ,2030,50.15
927,Announced Pledges Scenario,Energy,Electricity,Industry,EJ,2035,55.898
928,Announced Pledges Scenario,Energy,Electricity,Industry,EJ,2040,61.771
929,Announced Pledges Scenario,Energy,Electricity,Industry,EJ,2050,72.016
930,Net Zero Emissions by 2050 Scenario,Energy,Electricity,Industry,EJ,2023,38.697
931,Net Zero Emissions by 2050 Scenario,Energy,Electricity,Industry,EJ,2030,53.434
932,Net Zero Emissions by 2050 Scenario,Energy,Electricity,Industry,EJ,2035,62.032
933,Net Zero Emissions by 2050 Scenario,Energy,Electricity,Industry,EJ,2040,68.739
934,Net Zero Emissions by 2050 Scenario,Energy,Electricity,Industry,EJ,2050,78.114
935,Stated Policies Scenario,Energy,Total liquids,Industry,EJ,2010,28.954
936,Stated Policies Scenario,Energy,Total liquids,Industry,EJ,2022,34.267
937,Stated Policies Scenario,Energy,Total liquids,Industry,EJ,2023,34.116
938,Stated Policies Scenario,Energy,Total liquids,Industry,EJ,2030,39.569
939,Stated Policies Scenario,Energy,Total liquids,Industry,EJ,2035,41.463
940,Stated Policies Scenario,Energy,Total liquids,Industry,EJ,2040,42.357
941,Stated Policies Scenario,Energy,Total liquids,Industry,EJ,2050,42.511
942,Announced Pledges Scenario,Energy,Total liquids,Industry,EJ,2023,34.116
943,Announced Pledges Scenario,Energy,Total liquids,Industry,EJ,2030,36.679
944,Announced Pledges Scenario,Energy,Total liquids,Industry,EJ,2035,35.801
945,Announced Pledges Scenario,Energy,Total liquids,Industry,EJ,2040,34.028
946,Announced Pledges Scenario,Energy,Total liquids,Industry,EJ,2050,29.827
947,Net Zero Emissions by 2050 Scenario,Energy,Total liquids,Industry,EJ,2023,34.116
948,Net Zero Emissions by 2050 Scenario,Energy,Total liquids,Industry,EJ,2030,33.538
949,Net Zero Emissions by 2050 Scenario,Energy,Total liquids,Industry,EJ,2035,30.977
950,Net Zero Emissions by 2050 Scenario,Energy,Total liquids,Industry,EJ,2040,28.104
951,Net Zero Emissions by 2050 Scenario,Energy,Total liquids,Industry,EJ,2050,22.744
952,Stated Policies Scenario,Energy,Oil,Industry,EJ,2010,28.943
953,Stated Policies Scenario,Energy,Oil,Industry,EJ,2022,34.253
954,Stated Policies Scenario,Energy,Oil,Industry,EJ,2023,34.099
955,Stated Policies Scenario,Energy,Oil,Industry,EJ,2030,39.54
956,Stated Policies Scenario,Energy,Oil,Industry,EJ,2035,41.425
957,Stated Policies Scenario,Energy,Oil,Industry,EJ,2040,42.307
958,Stated Policies Scenario,Energy,Oil,Industry,EJ,2050,42.418
959,Announced Pledges Scenario,Energy,Oil,Industry,EJ,2023,34.099
960,Announced Pledges Scenario,Energy,Oil,Industry,EJ,2030,36.388
961,Announced Pledges Scenario,Energy,Oil,Industry,EJ,2035,35.186
962,Announced Pledges Scenario,Energy,Oil,Industry,EJ,2040,33.202
963,Announced Pledges Scenario,Energy,Oil,Industry,EJ,2050,28.786
964,Net Zero Emissions by 2050 Scenario,Energy,Oil,Industry,EJ,2023,34.099
965,Net Zero Emissions by 2050 Scenario,Energy,Oil,Industry,EJ,2030,33.149
966,Net Zero Emissions by 2050 Scenario,Energy,Oil,Industry,EJ,2035,30.203
967,Net Zero Emissions by 2050 Scenario,Energy,Oil,Industry,EJ,2040,27.089
968,Net Zero Emissions by 2050 Scenario,Energy,Oil,Industry,EJ,2050,21.534
969,Stated Policies Scenario,Energy,Total gases,Industry,EJ,2010,24.202
970,Stated Policies Scenario,Energy,Total gases,Industry,EJ,2022,32.08
971,Stated Policies Scenario,Energy,Total gases,Industry,EJ,2023,32.683
972,Stated Policies Scenario,Energy,Total gases,Industry,EJ,2030,36.402
973,Stated Policies Scenario,Energy,Total gases,Industry,EJ,2035,38.167
974,Stated Policies Scenario,Energy,Total gases,Industry,EJ,2040,39.603
975,Stated Policies Scenario,Energy,Total gases,Industry,EJ,2050,42.122
976,Announced Pledges Scenario,Energy,Total gases,Industry,EJ,2023,32.683
977,Announced Pledges Scenario,Energy,Total gases,Industry,EJ,2030,33.629
978,Announced Pledges Scenario,Energy,Total gases,Industry,EJ,2035,33.004
979,Announced Pledges Scenario,Energy,Total gases,Industry,EJ,2040,31.878
980,Announced Pledges Scenario,Energy,Total gases,Industry,EJ,2050,29.121
981,Net Zero Emissions by 2050 Scenario,Energy,Total gases,Industry,EJ,2023,32.683
982,Net Zero Emissions by 2050 Scenario,Energy,Total gases,Industry,EJ,2030,32.003
983,Net Zero Emissions by 2050 Scenario,Energy,Total gases,Industry,EJ,2035,29.198
984,Net Zero Emissions by 2050 Scenario,Energy,Total gases,Industry,EJ,2040,26.193
985,Net Zero Emissions by 2050 Scenario,Energy,Total gases,Industry,EJ,2050,20.983
986,Stated Policies Scenario,Energy,Biomethane,Industry,EJ,2010,0.003
987,Stated Policies Scenario,Energy,Biomethane,Industry,EJ,2022,0.088
988,Stated Policies Scenario,Energy,Biomethane,Industry,EJ,2023,0.104
989,Stated Policies Scenario,Energy,Biomethane,Industry,EJ,2030,0.289
990,Stated Policies Scenario,Energy,Biomethane,Industry,EJ,2035,0.52
991,Stated Policies Scenario,Energy,Biomethane,Industry,EJ,2040,0.886
992,Stated Policies Scenario,Energy,Biomethane,Industry,EJ,2050,2.389
993,Announced Pledges Scenario,Energy,Biomethane,Industry,EJ,2023,0.104
994,Announced Pledges Scenario,Energy,Biomethane,Industry,EJ,2030,0.689
995,Announced Pledges Scenario,Energy,Biomethane,Industry,EJ,2035,1.144
996,Announced Pledges Scenario,Energy,Biomethane,Industry,EJ,2040,1.656
997,Announced Pledges Scenario,Energy,Biomethane,Industry,EJ,2050,2.895
998,Net Zero Emissions by 2050 Scenario,Energy,Biomethane,Industry,EJ,2023,0.104
999,Net Zero Emissions by 2050 Scenario,Energy,Biomethane,Industry,EJ,2030,1.415
1000,Net Zero Emissions by 2050 Scenario,Energy,Biomethane,Industry,EJ,2035,2.24
1001,Net Zero Emissions by 2050 Scenario,Energy,Biomethane,Industry,EJ,2040,2.919
1002,Net Zero Emissions by 2050 Scenario,Energy,Biomethane,Industry,EJ,2050,4.204
1003,Stated Policies Scenario,Energy,Hydrogen,Industry,EJ,2010,0.0
1004,Stated Policies Scenario,Energy,Hydrogen,Industry,EJ,2022,0.001
1005,Stated Policies Scenario,Energy,Hydrogen,Industry,EJ,2023,0.001
1006,Stated Policies Scenario,Energy,Hydrogen,Industry,EJ,2030,0.013
1007,Stated Policies Scenario,Energy,Hydrogen,Industry,EJ,2035,0.05
1008,Stated Policies Scenario,Energy,Hydrogen,Industry,EJ,2040,0.079
1009,Stated Policies Scenario,Energy,Hydrogen,Industry,EJ,2050,0.139
1010,Announced Pledges Scenario,Energy,Hydrogen,Industry,EJ,2023,0.001
1011,Announced Pledges Scenario,Energy,Hydrogen,Industry,EJ,2030,0.17
1012,Announced Pledges Scenario,Energy,Hydrogen,Industry,EJ,2035,0.895
1013,Announced Pledges Scenario,Energy,Hydrogen,Industry,EJ,2040,1.646
1014,Announced Pledges Scenario,Energy,Hydrogen,Industry,EJ,2050,2.664
1015,Net Zero Emissions by 2050 Scenario,Energy,Hydrogen,Industry,EJ,2023,0.001
1016,Net Zero Emissions by 2050 Scenario,Energy,Hydrogen,Industry,EJ,2030,0.889
1017,Net Zero Emissions by 2050 Scenario,Energy,Hydrogen,Industry,EJ,2035,2.114
1018,Net Zero Emissions by 2050 Scenario,Energy,Hydrogen,Industry,EJ,2040,3.328
1019,Net Zero Emissions by 2050 Scenario,Energy,Hydrogen,Industry,EJ,2050,4.892
1020,Stated Policies Scenario,Energy,Natural gas: unabated,Industry,EJ,2010,21.397
1021,Stated Policies Scenario,Energy,Natural gas: unabated,Industry,EJ,2022,28.477
1022,Stated Policies Scenario,Energy,Natural gas: unabated,Industry,EJ,2023,28.939
1023,Stated Policies Scenario,Energy,Natural gas: unabated,Industry,EJ,2030,31.944
1024,Stated Policies Scenario,Energy,Natural gas: unabated,Industry,EJ,2035,33.109
1025,Stated Policies Scenario,Energy,Natural gas: unabated,Industry,EJ,2040,33.797
1026,Stated Policies Scenario,Energy,Natural gas: unabated,Industry,EJ,2050,34.129
1027,Announced Pledges Scenario,Energy,Natural gas: unabated,Industry,EJ,2023,28.939
1028,Announced Pledges Scenario,Energy,Natural gas: unabated,Industry,EJ,2030,28.777
1029,Announced Pledges Scenario,Energy,Natural gas: unabated,Industry,EJ,2035,26.31
1030,Announced Pledges Scenario,Energy,Natural gas: unabated,Industry,EJ,2040,23.11
